500 124750
50 350
2 189 22
2 190 58
2 191 97
2 192 56
2 193 31
2 194 95
2 195 56
2 196 22
2 197 13
2 198 94
2 199 28
2 200 33
2 201 45
2 202 92
2 203 99
2 204 53
2 205 57
2 206 71
2 207 4
2 208 40
2 209 15
2 210 100
2 211 67
2 212 36
2 213 22
2 214 44
2 215 53
2 216 87
2 217 20
2 218 51
2 219 11
2 220 24
2 221 70
2 222 6
2 223 44
2 224 12
2 225 32
2 226 93
2 227 17
2 228 100
2 229 72
2 230 40
2 231 71
2 232 37
2 233 92
2 234 58
2 235 34
2 236 29
2 237 78
2 238 11
2 239 84
2 240 77
2 241 90
2 242 92
2 243 35
2 244 12
2 245 5
2 246 27
2 247 92
2 248 91
2 249 23
2 250 65
2 251 91
2 252 85
2 253 14
2 254 42
2 255 28
2 256 80
2 257 85
2 258 38
2 259 71
2 260 62
2 261 82
2 262 66
2 263 3
2 264 33
2 265 33
2 266 55
2 267 60
2 268 48
2 269 78
2 270 63
2 271 11
2 272 20
2 273 51
2 274 78
2 275 42
2 276 37
2 277 21
2 278 100
2 279 13
2 280 60
2 281 57
2 282 91
2 283 53
2 284 49
2 285 15
2 286 45
2 287 19
2 288 51
2 289 2
2 290 96
2 291 22
2 292 32
2 293 2
2 294 46
2 295 62
2 296 58
2 297 11
2 298 29
2 299 6
2 300 74
2 301 38
2 302 70
2 303 97
2 304 4
2 305 22
2 306 76
2 307 19
2 308 1
2 309 90
2 310 63
2 311 55
2 312 64
2 313 44
2 314 90
2 315 51
2 316 36
2 317 16
2 318 65
2 319 95
2 320 64
2 321 59
2 322 53
2 323 93
2 324 17
2 325 15
2 326 21
2 327 61
2 328 51
2 329 69
2 330 42
2 331 48
2 332 97
2 333 88
2 334 2
2 335 35
2 336 29
2 337 72
2 338 49
2 339 76
2 340 54
2 341 72
2 342 30
2 343 94
2 344 20
2 345 72
2 346 21
2 347 65
2 348 80
2 349 31
2 350 11
2 351 81
2 352 14
2 353 43
2 354 39
2 355 83
2 356 45
2 357 29
2 358 94
2 359 76
2 360 81
2 361 1
2 362 97
2 363 48
2 364 71
2 365 88
2 366 44
2 367 34
2 368 53
2 369 62
2 370 25
2 371 1
2 372 81
2 373 79
2 374 58
2 375 24
2 376 99
2 377 15
2 378 46
2 379 63
2 380 10
2 381 11
2 382 50
2 383 19
2 384 91
2 385 56
2 386 44
2 387 56
2 388 86
2 389 35
2 390 76
2 391 22
2 392 52
2 393 27
2 394 52
2 395 60
2 396 84
2 397 15
2 398 38
2 399 80
2 400 99
2 401 1
2 402 38
2 403 86
2 404 79
2 405 85
2 406 43
2 407 16
2 408 61
2 409 68
2 410 41
2 411 8
2 412 67
2 413 29
2 414 63
2 415 64
2 416 70
2 417 91
2 418 24
2 419 79
2 420 14
2 421 62
2 422 11
2 423 41
2 424 79
2 425 1
2 426 95
2 427 8
2 428 57
2 429 52
2 430 87
2 431 32
2 432 45
2 433 40
2 434 77
2 435 85
2 436 53
2 437 9
2 438 15
2 439 55
2 440 20
2 441 29
2 442 72
2 443 71
2 444 64
2 445 48
2 446 25
2 447 44
2 448 55
2 449 9
2 450 82
2 451 53
2 452 89
2 453 64
2 454 60
2 455 20
2 456 80
2 457 57
2 458 62
2 459 88
2 460 54
2 461 100
2 462 89
2 463 45
2 464 81
2 465 67
2 466 84
2 467 75
2 468 37
2 469 10
2 470 68
2 471 35
2 472 40
2 473 85
2 474 52
2 475 50
2 476 67
2 477 68
2 478 11
2 479 90
2 480 28
2 481 74
2 482 82
2 483 96
2 484 37
2 485 75
2 486 36
2 487 32
2 488 73
2 489 29
2 490 99
2 491 71
2 492 88
2 493 98
2 494 90
2 495 47
2 496 91
2 497 12
2 498 13
2 499 64
2 500 13
3 4 82
3 5 52
3 6 31
3 7 22
3 8 14
3 9 29
3 10 51
3 11 1
3 12 60
3 13 55
3 14 93
3 15 95
3 16 31
3 17 33
3 18 60
3 19 78
3 20 80
3 21 33
3 22 73
3 23 84
3 24 82
3 25 54
3 26 23
3 27 22
3 28 57
3 29 19
3 30 92
3 31 1
3 32 97
3 33 21
3 34 5
3 35 100
3 36 30
3 37 45
3 38 76
3 39 71
3 40 17
3 41 100
3 42 81
3 43 19
3 44 89
3 45 53
3 46 29
3 47 1
3 48 63
3 49 41
3 50 50
3 51 86
3 52 84
3 53 16
3 54 60
3 55 79
3 56 60
3 57 62
3 58 83
3 59 49
3 60 55
3 61 41
3 62 82
3 63 71
3 64 29
3 65 52
3 66 45
3 67 70
3 68 96
3 69 70
3 70 11
3 71 73
3 72 24
3 73 26
3 74 20
3 75 51
3 76 32
3 77 44
3 78 47
3 79 70
3 80 71
3 81 95
3 82 11
3 83 93
3 84 65
3 85 25
3 86 62
3 87 20
3 88 21
3 89 63
3 90 62
3 91 26
3 92 35
3 93 50
3 94 91
3 95 23
3 96 61
3 97 94
3 98 29
3 99 23
3 100 82
3 101 67
3 102 69
3 103 24
3 104 23
3 105 40
3 106 18
3 107 94
3 108 65
3 109 79
3 110 57
3 111 72
3 112 42
3 113 56
3 114 37
3 115 90
3 116 29
3 117 21
3 118 3
3 119 13
3 120 17
3 121 48
3 122 47
3 123 52
3 124 73
3 125 12
3 126 24
3 127 37
3 128 6
3 129 8
3 130 34
3 131 67
3 132 54
3 133 13
3 134 26
3 135 41
3 136 54
3 137 58
3 138 34
3 139 96
3 140 40
3 141 52
3 142 59
3 143 95
3 144 61
3 145 39
3 146 30
3 147 76
3 148 99
3 149 93
3 150 34
3 151 63
3 152 77
3 153 37
3 154 47
3 155 74
3 156 65
3 157 85
3 158 93
3 159 20
3 160 43
3 161 29
3 162 60
3 163 63
3 164 46
3 165 17
3 166 28
3 167 73
3 168 49
3 169 1
3 170 71
3 171 99
3 172 93
3 173 46
3 174 29
3 175 1
3 176 44
3 177 93
3 178 64
3 179 84
3 180 73
3 181 2
3 182 10
3 183 22
3 184 87
3 185 14
3 186 70
3 187 32
3 188 58
3 189 20
3 190 87
3 191 57
3 192 17
3 193 55
3 194 55
3 195 15
3 196 16
3 197 38
3 198 67
3 199 98
3 200 78
3 201 61
3 202 13
3 203 92
3 204 32
3 205 75
3 206 64
3 207 78
3 208 25
3 209 85
3 210 34
3 211 51
3 212 28
3 213 100
3 214 30
3 215 10
3 216 45
3 217 65
3 218 52
3 219 13
3 220 80
3 221 35
3 222 8
3 223 84
3 224 1
3 225 60
3 226 11
3 227 54
3 228 92
3 229 22
3 230 26
3 231 54
3 232 30
3 233 97
3 234 54
3 235 62
3 236 59
3 237 92
3 238 64
3 239 21
3 240 69
3 241 88
3 242 27
3 243 73
3 244 20
3 245 42
3 246 5
3 247 52
3 248 93
3 249 46
3 250 71
3 251 75
3 252 63
3 253 77
3 254 18
3 255 27
3 256 14
3 257 45
3 258 72
3 259 80
3 260 36
3 261 30
3 262 89
3 263 49
3 264 79
3 265 18
3 266 24
3 267 39
3 268 9
3 269 30
3 270 27
3 271 69
3 272 7
3 273 100
3 274 56
3 275 30
3 276 77
3 277 89
3 278 97
3 279 20
3 280 65
3 281 38
3 282 17
3 283 19
3 284 92
3 285 84
3 286 99
3 287 21
3 288 49
3 289 62
3 290 52
3 291 19
3 292 78
3 293 47
3 294 62
3 295 79
3 296 29
3 297 64
3 298 36
3 299 7
3 300 9
3 301 69
3 302 80
3 303 20
3 304 24
3 305 78
3 306 93
3 307 54
3 308 79
3 309 54
3 310 96
3 311 72
3 312 76
3 313 5
3 314 63
3 315 33
3 316 20
3 317 32
3 318 36
3 319 69
3 320 69
3 321 11
3 322 35
3 323 71
3 324 79
3 325 66
3 326 46
3 327 80
3 328 76
3 329 28
3 330 88
3 331 64
3 332 38
3 333 67
3 334 35
3 335 84
3 336 76
3 337 85
3 338 56
3 339 57
3 340 100
3 341 65
3 342 94
3 343 87
3 344 34
3 345 25
3 346 48
3 347 95
3 348 31
3 349 68
3 350 66
3 351 11
3 352 83
3 353 6
3 354 15
3 355 53
3 356 42
3 357 86
3 358 92
3 359 7
3 360 61
3 361 61
3 362 13
3 363 4
3 364 31
3 365 86
3 366 1
3 367 86
3 368 68
3 369 85
3 370 89
3 371 1
3 372 87
3 373 1
3 374 96
3 375 100
3 376 3
3 377 29
3 378 84
3 379 18
3 380 37
3 381 3
3 382 90
3 383 79
3 384 26
3 385 90
3 386 23
3 387 96
3 388 6
3 389 20
3 390 92
3 391 22
3 392 75
3 393 15
3 394 63
3 395 7
3 396 84
3 397 27
3 398 20
3 399 2
3 400 31
3 401 45
3 402 76
3 403 59
3 404 63
3 405 32
3 406 37
3 407 21
3 408 9
3 409 25
3 410 48
3 411 9
3 412 12
3 413 98
3 414 1
3 415 15
3 416 97
3 417 100
3 418 46
3 419 34
3 420 63
3 421 40
3 422 55
3 423 22
3 424 87
3 425 37
3 426 11
3 427 63
3 428 74
3 429 94
3 430 36
3 431 89
3 432 72
3 433 39
3 434 22
3 435 92
3 436 14
3 437 61
3 438 58
3 439 93
3 440 44
3 441 76
3 442 69
3 443 14
3 444 16
3 445 37
3 446 92
3 447 48
3 448 70
3 449 33
3 450 35
3 451 29
3 452 44
3 453 80
3 454 7
3 455 55
3 456 8
3 457 38
3 458 4
3 459 22
3 460 48
3 461 35
3 462 50
3 463 17
3 464 60
3 465 39
3 466 51
3 467 84
3 468 87
3 469 97
3 470 86
3 471 25
3 472 23
3 473 64
3 474 82
3 475 13
3 476 52
3 477 3
3 478 96
3 479 37
3 480 55
3 481 9
3 482 81
3 483 32
3 484 31
3 485 96
3 486 15
3 487 13
3 488 37
3 489 38
3 490 10
3 491 86
3 492 20
3 493 82
3 494 11
3 495 9
3 496 10
3 497 40
3 498 68
3 499 20
3 500 67
4 5 100
4 6 21
4 7 16
4 8 78
4 9 23
4 10 43
4 11 81
4 12 82
4 13 86
4 14 31
4 15 26
4 16 37
4 17 95
4 18 46
4 19 3
4 20 34
4 21 81
4 22 57
4 23 35
4 24 18
4 25 82
4 26 82
4 27 59
4 28 6
4 29 93
4 30 61
4 31 52
4 32 2
4 33 43
4 34 45
4 35 36
4 36 56
4 37 73
4 38 44
4 39 23
4 40 14
4 41 42
4 42 82
4 43 80
4 44 19
4 45 61
4 46 30
4 47 56
4 48 83
4 49 65
4 50 33
4 51 14
4 52 96
4 53 29
4 54 5
4 55 56
4 56 12
4 57 82
4 58 11
4 59 5
4 60 52
4 61 17
4 62 62
4 63 65
4 64 6
4 65 23
4 66 14
4 67 44
4 68 37
4 69 19
4 70 95
4 71 89
4 72 44
4 73 40
4 74 3
4 75 44
4 76 71
4 77 20
4 78 13
4 79 18
4 80 33
4 81 83
4 82 98
4 83 60
4 84 74
4 85 91
4 86 20
4 87 11
4 88 12
4 89 16
4 90 79
4 91 43
4 92 46
4 93 71
4 94 63
4 95 9
4 96 84
4 97 100
4 98 10
4 99 14
4 100 51
4 101 52
4 102 66
4 103 3
4 104 18
4 105 54
4 106 100
4 107 17
4 108 85
4 109 70
4 110 43
4 111 4
4 112 16
4 113 30
4 114 58
4 115 83
4 116 65
4 117 53
4 118 55
4 119 27
4 120 28
4 121 56
4 122 60
4 123 53
4 124 87
4 125 23
4 126 30
4 127 87
4 128 50
4 129 80
4 130 99
4 131 91
4 132 4
4 133 87
4 134 44
4 135 28
4 136 86
4 137 99
4 138 88
4 139 18
4 140 32
4 141 77
4 142 62
4 143 64
4 144 15
4 145 84
4 146 33
4 147 23
4 148 12
4 149 92
4 150 72
4 151 43
4 152 34
4 153 54
4 154 31
4 155 81
4 156 5
4 157 16
4 158 88
4 159 11
4 160 82
4 161 59
4 162 87
4 163 34
4 164 41
4 165 60
4 166 37
4 167 63
4 168 39
4 169 55
4 170 27
4 171 27
4 172 13
4 173 96
4 174 22
4 175 78
4 176 42
4 177 59
4 178 55
4 179 21
4 180 98
4 181 28
4 182 52
4 183 63
4 184 33
4 185 38
4 186 5
4 187 58
4 188 6
4 189 8
4 190 44
4 191 59
4 192 40
4 193 44
4 194 98
4 195 82
4 196 66
4 197 58
4 198 6
4 199 18
4 200 13
4 201 25
4 202 85
4 203 60
4 204 100
4 205 17
4 206 41
4 207 52
4 208 47
4 209 23
4 210 94
4 211 16
4 212 50
4 213 62
4 214 50
4 215 32
4 216 97
4 217 24
4 218 97
4 219 45
4 220 51
4 221 39
4 222 32
4 223 60
4 224 36
4 225 66
4 226 2
4 227 88
4 228 38
4 229 49
4 230 21
4 231 25
4 232 95
4 233 76
4 234 4
4 235 90
4 236 87
4 237 46
4 238 44
4 239 58
4 240 33
4 241 62
4 242 79
4 243 5
4 244 3
4 245 32
4 246 21
4 247 87
4 248 31
4 249 44
4 250 68
4 251 49
4 252 45
4 253 18
4 254 50
4 255 26
4 256 74
4 257 64
4 258 17
4 259 81
4 260 49
4 261 80
4 262 58
4 263 15
4 264 6
4 265 90
4 266 8
4 267 6
4 268 28
4 269 15
4 270 16
4 271 9
4 272 98
4 273 50
4 274 96
4 275 30
4 276 27
4 277 67
4 278 99
4 279 86
4 280 63
4 281 19
4 282 54
4 283 80
4 284 4
4 285 84
4 286 24
4 287 60
4 288 22
4 289 75
4 290 35
4 291 76
4 292 3
4 293 37
4 294 80
4 295 16
4 296 51
4 297 14
4 298 51
4 299 93
4 300 49
4 301 84
4 302 82
4 303 48
4 304 9
4 305 7
4 306 79
4 307 7
4 308 68
4 309 15
4 310 11
4 311 71
4 312 59
4 313 18
4 314 47
4 315 5
4 316 57
4 317 64
4 318 38
4 319 99
4 320 35
4 321 57
4 322 9
4 323 13
4 324 14
4 325 81
4 326 25
4 327 5
4 328 14
4 329 74
4 330 63
4 331 80
4 332 78
4 333 70
4 334 48
4 335 32
4 336 54
4 337 34
4 338 40
4 339 21
4 340 95
4 341 98
4 342 25
4 343 72
4 344 59
4 345 21
4 346 49
4 347 19
4 348 2
4 349 18
4 350 93
4 351 14
4 352 81
4 353 57
4 354 41
4 355 95
4 356 69
4 357 71
4 358 64
4 359 50
4 360 35
4 361 26
4 362 72
4 363 92
4 364 51
4 365 18
4 366 11
4 367 55
4 368 26
4 369 2
4 370 95
4 371 93
4 372 35
4 373 71
4 374 47
4 375 88
4 376 22
4 377 66
4 378 90
4 379 72
4 380 66
4 381 61
4 382 11
4 383 76
4 384 10
4 385 95
4 386 24
4 387 35
4 388 75
4 389 15
4 390 95
4 391 24
4 392 76
4 393 78
4 394 58
4 395 28
4 396 23
4 397 75
4 398 73
4 399 40
4 400 40
4 401 84
4 402 18
4 403 31
4 404 91
4 405 7
4 406 97
4 407 13
4 408 96
4 409 39
4 410 17
4 411 22
4 412 85
4 413 28
4 414 79
4 415 61
4 416 73
4 417 88
4 418 36
4 419 82
4 420 27
4 421 95
4 422 31
4 423 96
4 424 59
4 425 20
4 426 13
4 427 44
4 428 13
4 429 7
4 430 29
4 431 94
4 432 27
4 433 27
4 434 27
4 435 34
4 436 82
4 437 97
4 438 93
4 439 62
4 440 10
4 441 78
4 442 25
4 443 23
4 444 41
4 445 53
4 446 16
4 447 81
4 448 93
4 449 52
4 450 53
4 451 74
4 452 78
4 453 18
4 454 27
4 455 66
4 456 62
4 457 40
4 458 50
4 459 8
4 460 20
4 461 31
4 462 77
4 463 26
4 464 82
4 465 28
4 466 60
4 467 98
4 468 94
4 469 26
4 470 30
4 471 23
4 472 49
4 473 54
4 474 80
4 475 69
4 476 28
4 477 25
4 478 32
4 479 78
4 480 7
4 481 1
4 482 73
4 483 2
4 484 31
4 485 99
4 486 78
4 487 50
4 488 95
4 489 28
4 490 53
4 491 60
4 492 78
4 493 71
4 494 52
4 495 25
4 496 85
4 497 21
4 498 16
4 499 20
4 500 78
5 6 96
5 7 96
5 8 65
5 9 1
5 10 19
5 11 18
5 12 24
5 13 18
5 14 55
5 15 69
5 16 88
5 17 76
5 18 14
5 19 23
5 20 58
5 21 17
5 22 83
5 23 43
5 24 63
5 25 9
5 26 41
5 27 6
5 28 71
5 29 7
5 30 2
5 31 20
5 32 21
5 33 63
5 34 18
5 35 36
5 36 53
5 37 95
5 38 36
5 39 11
5 40 32
5 41 64
5 42 52
5 43 48
5 44 52
5 45 11
5 46 50
5 47 48
5 48 35
5 49 49
5 50 24
5 51 89
5 52 72
5 53 33
5 54 60
5 55 57
5 56 46
5 57 3
5 58 24
5 59 90
5 60 20
5 61 95
5 62 87
5 63 8
5 64 93
5 65 1
5 66 47
5 67 2
5 68 66
5 69 45
5 70 57
5 71 75
5 72 18
5 73 76
5 74 96
5 75 67
5 76 65
5 77 92
5 78 92
5 79 41
5 80 57
5 81 60
5 82 98
5 83 98
5 84 10
5 85 64
5 86 23
5 87 86
5 88 100
5 89 20
5 90 21
5 91 93
5 92 49
5 93 54
5 94 77
5 95 77
5 96 34
5 97 98
5 98 94
5 99 4
5 100 9
5 101 75
5 102 67
5 103 4
5 104 31
5 105 82
5 106 87
5 107 26
5 108 70
5 109 26
5 110 59
5 111 86
5 112 100
5 113 22
5 114 15
5 115 61
5 116 57
5 117 73
5 118 54
5 119 54
5 120 76
5 121 82
5 122 56
5 123 63
5 124 49
5 125 46
5 126 53
5 127 71
5 128 32
5 129 1
5 130 64
5 131 48
5 132 20
5 133 71
5 134 2
5 135 60
5 136 83
5 137 80
5 138 97
5 139 30
5 140 2
5 141 57
5 142 31
5 143 82
5 144 21
5 145 63
5 146 52
5 147 46
5 148 71
5 149 55
5 150 58
5 151 94
5 152 16
5 153 9
5 154 62
5 155 67
5 156 74
5 157 79
5 158 87
5 159 31
5 160 53
5 161 27
5 162 80
5 163 11
5 164 33
5 165 52
5 166 73
5 167 2
5 168 88
5 169 80
5 170 9
5 171 38
5 172 37
5 173 3
5 174 79
5 175 24
5 176 89
5 177 75
5 178 10
5 179 97
5 180 24
5 181 63
5 182 24
5 183 47
5 184 80
5 185 56
5 186 75
5 187 23
5 188 32
5 189 58
5 190 72
5 191 80
5 192 95
5 193 28
5 194 57
5 195 37
5 196 17
5 197 48
5 198 14
5 199 85
5 200 58
5 201 61
5 202 58
5 203 1
5 204 37
5 205 14
5 206 34
5 207 76
5 208 11
5 209 63
5 210 67
5 211 7
5 212 9
5 213 8
5 214 74
5 215 38
5 216 97
5 217 56
5 218 25
5 219 67
5 220 9
5 221 34
5 222 62
5 223 58
5 224 72
5 225 77
5 226 15
5 227 15
5 228 90
5 229 36
5 230 60
5 231 39
5 232 95
5 233 61
5 234 28
5 235 44
5 236 43
5 237 56
5 238 22
5 239 12
5 240 81
5 241 13
5 242 10
5 243 91
5 244 84
5 245 46
5 246 39
5 247 35
5 248 39
5 249 65
5 250 82
5 251 41
5 252 51
5 253 19
5 254 76
5 255 99
5 256 75
5 257 88
5 258 43
5 259 89
5 260 21
5 261 83
5 262 6
5 263 35
5 264 21
5 265 47
5 266 4
5 267 21
5 268 51
5 269 76
5 270 63
5 271 43
5 272 71
5 273 39
5 274 43
5 275 16
5 276 36
5 277 78
5 278 35
5 279 68
5 280 75
5 281 81
5 282 91
5 283 97
5 284 7
5 285 82
5 286 44
5 287 73
5 288 56
5 289 39
5 290 76
5 291 21
5 292 76
5 293 87
5 294 98
5 295 6
5 296 38
5 297 96
5 298 84
5 299 96
5 300 77
5 301 84
5 302 83
5 303 28
5 304 52
5 305 100
5 306 6
5 307 52
5 308 78
5 309 7
5 310 91
5 311 96
5 312 97
5 313 62
5 314 32
5 315 26
5 316 7
5 317 80
5 318 71
5 319 25
5 320 58
5 321 23
5 322 54
5 323 74
5 324 81
5 325 4
5 326 84
5 327 35
5 328 83
5 329 58
5 330 64
5 331 42
5 332 38
5 333 30
5 334 88
5 335 87
5 336 52
5 337 95
5 338 23
5 339 31
5 340 31
5 341 55
5 342 7
5 343 20
5 344 18
5 345 84
